"","schoolcode","choicepgm","schoolname","sssdistrict","ssslong","ssslat","cutoff","quality","size"
"754",30703,"General Arts","ENYAN DENKYIRA SENIOR HIGH./TECH SCH., DENKYIRA","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865,204,236.270588235294,85
"755",30703,"Home Economics","ENYAN DENKYIRA SENIOR HIGH./TECH SCH., DENKYIRA","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865,208,242.475,40
"756",30703,"Technical","ENYAN DENKYIRA SENIOR HIGH./TECH SCH., DENKYIRA","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865,201,233.821428571429,28
"757",30801,"Business","BREMAN ASIKUMA SENIOR HIGH. SCHOOL, BREMAN ASIKUMA","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215,309,329.242857142857,70
"758",30801,"General Arts","BREMAN ASIKUMA SENIOR HIGH. SCHOOL, BREMAN ASIKUMA","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215,295,316.514285714286,210
"759",30801,"General Science","BREMAN ASIKUMA SENIOR HIGH. SCHOOL, BREMAN ASIKUMA","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215,308,331.822222222222,45
"760",30801,"Home Economics","BREMAN ASIKUMA SENIOR HIGH. SCHOOL, BREMAN ASIKUMA","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215,280,299.116666666667,60
"761",30802,"Agriculture","ODOBEN SENIOR HIGH SCHOOL, ODOBEN","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215,228,251.86,50
"762",30802,"Business","ODOBEN SENIOR HIGH SCHOOL, ODOBEN","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215,199,248.65,100
"763",30802,"Home Economics","ODOBEN SENIOR HIGH SCHOOL, ODOBEN","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215,226,249.28,50
"764",30901,"General Arts","NYAKROM SENIOR HIGH./TECH. SCHOOL, NYAKROM","Agona Swedru",-0.755242526531219,5.61735343933105,241,263.958333333333,120
"765",30901,"Home Economics","NYAKROM SENIOR HIGH./TECH. SCHOOL, NYAKROM","Agona Swedru",-0.755242526531219,5.61735343933105,238,264.825,40
"766",30901,"Technical","NYAKROM SENIOR HIGH./TECH. SCHOOL, NYAKROM","Agona Swedru",-0.755242526531219,5.61735343933105,256,278.35,40
"767",30902,"Agriculture","SWEDRU SCHOOL OF BUSINESS, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105,269,299.145454545455,55
"768",30902,"Business","SWEDRU SCHOOL OF BUSINESS, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105,306,330.164383561644,219
"769",30902,"General Arts","SWEDRU SCHOOL OF BUSINESS, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105,286,312.284403669725,109
"770",30902,"Home Economics","SWEDRU SCHOOL OF BUSINESS, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105,279,305.25,40
"771",30902,"Visual Arts","SWEDRU SCHOOL OF BUSINESS, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105,282,304.68,25
"772",30903,"Business","NSABA PRESBY SENIOR HIGH. SCHOOL, NSABA","Agona Swedru",-0.755242526531219,5.61735343933105,286,307.075630252101,119
"773",30903,"General Arts","NSABA PRESBY SENIOR HIGH. SCHOOL, NSABA","Agona Swedru",-0.755242526531219,5.61735343933105,310,325.058333333333,120
"774",30903,"General Science","NSABA PRESBY SENIOR HIGH. SCHOOL, NSABA","Agona Swedru",-0.755242526531219,5.61735343933105,304,328.9,40
"775",30903,"Home Economics","NSABA PRESBY SENIOR HIGH. SCHOOL, NSABA","Agona Swedru",-0.755242526531219,5.61735343933105,296,315.25,40
"776",30904,"Agriculture","KWANYAKO SENIOR HIGH SCHOOL, KWANYAKO","Agona Swedru",-0.755242526531219,5.61735343933105,207,238.9375,80
"777",30904,"Business","KWANYAKO SENIOR HIGH SCHOOL, KWANYAKO","Agona Swedru",-0.755242526531219,5.61735343933105,217,247.5,80
"778",30904,"General Arts","KWANYAKO SENIOR HIGH SCHOOL, KWANYAKO","Agona Swedru",-0.755242526531219,5.61735343933105,215,246.193277310924,119
"779",30904,"General Science","KWANYAKO SENIOR HIGH SCHOOL, KWANYAKO","Agona Swedru",-0.755242526531219,5.61735343933105,221,264.333333333333,3
"780",30904,"Home Economics","KWANYAKO SENIOR HIGH SCHOOL, KWANYAKO","Agona Swedru",-0.755242526531219,5.61735343933105,203,238.371794871795,78
"781",30905,"Agriculture","SWEDRU SENIOR HIGH SCHOOL, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105,320,338.8,40
"782",30905,"Business","SWEDRU SENIOR HIGH SCHOOL, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105,335,353.554621848739,119
"783",30905,"General Arts","SWEDRU SENIOR HIGH SCHOOL, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105,344,359.252100840336,119
"784",30905,"General Science","SWEDRU SENIOR HIGH SCHOOL, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105,347,365.142857142857,70
"785",30905,"Home Economics","SWEDRU SENIOR HIGH SCHOOL, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105,325,338.9,40
"786",30905,"Visual Arts","SWEDRU SENIOR HIGH SCHOOL, SWEDRU","Agona Swedru",-0.755242526531219,5.61735343933105,324,336.575,40
"787",31001,"Agriculture","BOA-AMPONSEM SENIOR HIGH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323,291,311.666666666667,45
"788",31001,"Business","BOA-AMPONSEM SENIOR HIGH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323,294,319.207692307692,130
"789",31001,"General Arts","BOA-AMPONSEM SENIOR HIGH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323,320,337.023076923077,130
"790",31001,"General Science","BOA-AMPONSEM SENIOR HIGH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323,311,337.6,55
"791",31001,"Home Economics","BOA-AMPONSEM SENIOR HIGH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323,303,319.555555555556,45
"792",31001,"Visual Arts","BOA-AMPONSEM SENIOR HIGH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323,267,294.145454545455,55
"793",31002,"Agriculture","DUNKWA SENIOR HIGH./TECH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323,251,269.94,50
"794",31002,"Business","DUNKWA SENIOR HIGH./TECH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323,248,272.17,100
"795",31002,"General Arts","DUNKWA SENIOR HIGH./TECH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323,273,292.181818181818,99
"796",31002,"Home Economics","DUNKWA SENIOR HIGH./TECH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323,250,268.49,100
"797",31002,"Technical","DUNKWA SENIOR HIGH./TECH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323,239,262.7,100
"798",31003,"Agriculture","DIASO SENIOR HIGH SCHOOL, DIASO","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323,259,273.225,40
"799",31003,"Business","DIASO SENIOR HIGH SCHOOL, DIASO","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323,242,262.4,80
"800",31003,"Home Economics","DIASO SENIOR HIGH SCHOOL, DIASO","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323,246,258,40
"801",31101,"Agriculture","TWIFO PRASO SENIOR HIGH SCHOOL, TWIFO PRASO","Twifo Hemang (Twifo Praso)",-1.55970335006714,5.57299947738647,267,291.866666666667,30
"802",31101,"Business","TWIFO PRASO SENIOR HIGH SCHOOL, TWIFO PRASO","Twifo Hemang (Twifo Praso)",-1.55970335006714,5.57299947738647,234,273.608333333333,120
"803",31101,"General Arts","TWIFO PRASO SENIOR HIGH SCHOOL, TWIFO PRASO","Twifo Hemang (Twifo Praso)",-1.55970335006714,5.57299947738647,264,289.528985507246,138
"804",31101,"General Science","TWIFO PRASO SENIOR HIGH SCHOOL, TWIFO PRASO","Twifo Hemang (Twifo Praso)",-1.55970335006714,5.57299947738647,275,305.8,30
"805",31101,"Home Economics","TWIFO PRASO SENIOR HIGH SCHOOL, TWIFO PRASO","Twifo Hemang (Twifo Praso)",-1.55970335006714,5.57299947738647,266,291.4,30
"806",31102,"Agriculture","JUKWA SNR. SENIOR HIGH. SCHOOL, JUKWA","Twifo Hemang (Twifo Praso)",-1.55970335006714,5.57299947738647,207,245.310344827586,87
"807",31102,"Business","JUKWA SNR. SENIOR HIGH. SCHOOL, JUKWA","Twifo Hemang (Twifo Praso)",-1.55970335006714,5.57299947738647,208,244.079207920792,101
"808",31102,"General Arts","JUKWA SNR. SENIOR HIGH. SCHOOL, JUKWA","Twifo Hemang (Twifo Praso)",-1.55970335006714,5.57299947738647,202,246.592814371257,167
"809",31201,"Agriculture","ASSIN MANSO SENIOR HIGH. SCHOOL, ASSIN MANSO","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,288,307.875,40
"810",31201,"Business","ASSIN MANSO SENIOR HIGH. SCHOOL, ASSIN MANSO","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,283,305.313131313131,99
"811",31201,"General Arts","ASSIN MANSO SENIOR HIGH. SCHOOL, ASSIN MANSO","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,285,307.26,200
"812",31201,"General Science","ASSIN MANSO SENIOR HIGH. SCHOOL, ASSIN MANSO","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,299,320.96,50
"813",31201,"Home Economics","ASSIN MANSO SENIOR HIGH. SCHOOL, ASSIN MANSO","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,284,300.52,50
"814",31201,"Visual Arts","ASSIN MANSO SENIOR HIGH. SCHOOL, ASSIN MANSO","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,262,281,40
"815",31202,"Agriculture","OBIRI YEBOAH SENIOR HIGH. SCHOOL, ASSIN FOSU","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,245,267.93,100
"816",31202,"Business","OBIRI YEBOAH SENIOR HIGH. SCHOOL, ASSIN FOSU","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,267,293.425,80
"817",31202,"General Arts","OBIRI YEBOAH SENIOR HIGH. SCHOOL, ASSIN FOSU","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,264,282,130
"818",31202,"Home Economics","OBIRI YEBOAH SENIOR HIGH. SCHOOL, ASSIN FOSU","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,253,274.26,50
"819",31202,"Technical","OBIRI YEBOAH SENIOR HIGH. SCHOOL, ASSIN FOSU","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,238,266.85,40
"820",31203,"Business","NYAKUMASE AHENKRO SENIOR HIGH. SCHOOL, NYAKUMASE AHENKRO","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,208,242.873015873016,63
"821",31203,"General Arts","NYAKUMASE AHENKRO SENIOR HIGH. SCHOOL, NYAKUMASE AHENKRO","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,206,247.836538461538,104
"822",31204,"Agriculture","ASSIN NORTH SENIOR HIGH./TECH SCHOOL, ASSIN ASEMPANEYE","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,216,248.129032258065,62
"823",31204,"Business","ASSIN NORTH SENIOR HIGH./TECH SCHOOL, ASSIN ASEMPANEYE","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,219,256.99,100
"824",31204,"General Arts","ASSIN NORTH SENIOR HIGH./TECH SCHOOL, ASSIN ASEMPANEYE","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,233,257.425,120
"825",31204,"Home Economics","ASSIN NORTH SENIOR HIGH./TECH SCHOOL, ASSIN ASEMPANEYE","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,210,253.468085106383,47
"826",31204,"Technical","ASSIN NORTH SENIOR HIGH./TECH SCHOOL, ASSIN ASEMPANEYE","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,210,257.227272727273,44
"827",31205,"Business","ADANKWAMAN SENIOR HIGH./COMM. SCHOOL, ASSIN DARMAN","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,214,255.933333333333,60
"828",31205,"General Arts","ADANKWAMAN SENIOR HIGH./COMM. SCHOOL, ASSIN DARMAN","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,229,253.4,90
"829",31206,"Agriculture","ASSIN NSUTA AGRIC. SENIOR HIGH SCHOOL, ASSIN NSUTA","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,212,246.384615384615,52
"830",31206,"Business","ASSIN NSUTA AGRIC. SENIOR HIGH SCHOOL, ASSIN NSUTA","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,214,239.041666666667,48
"831",31206,"General Arts","ASSIN NSUTA AGRIC. SENIOR HIGH SCHOOL, ASSIN NSUTA","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,205,245.254901960784,51
"832",31206,"Home Economics","ASSIN NSUTA AGRIC. SENIOR HIGH SCHOOL, ASSIN NSUTA","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,221,252.619047619048,21
"833",31206,"Visual Arts","ASSIN NSUTA AGRIC. SENIOR HIGH SCHOOL, ASSIN NSUTA","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,227,237,5
"834",40101,"Agriculture","TAKORADI SENIOR HIGH SCHOOL, TANOKROM","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,289,303.066666666667,15
"835",40101,"Business","TAKORADI SENIOR HIGH SCHOOL, TANOKROM","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,273,295.422222222222,135
"836",40101,"General Arts","TAKORADI SENIOR HIGH SCHOOL, TANOKROM","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,291,309.811111111111,90
"837",40101,"General Science","TAKORADI SENIOR HIGH SCHOOL, TANOKROM","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,309,326.033333333333,30
"838",40101,"Home Economics","TAKORADI SENIOR HIGH SCHOOL, TANOKROM","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,260,276.966666666667,90
"839",40101,"Visual Arts","TAKORADI SENIOR HIGH SCHOOL, TANOKROM","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,264,281.355555555556,45
"840",40102,"Agriculture","SEKONDI COLLEGE, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,309,329.155555555556,45
"841",40102,"Business","SEKONDI COLLEGE, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,323,339.233333333333,90
"842",40102,"General Arts","SEKONDI COLLEGE, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,323,339.325925925926,135
"843",40102,"General Science","SEKONDI COLLEGE, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,330,340.111111111111,45
"844",40102,"Home Economics","SEKONDI COLLEGE, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,296,319.177777777778,90
"845",40102,"Visual Arts","SEKONDI COLLEGE, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,289,308.044444444444,45
"846",40103,"Business","ARCHBISHOP PORTER SENIOR HIGH SCHOOL, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,377,395.115384615385,78
"847",40103,"General Arts","ARCHBISHOP PORTER SENIOR HIGH SCHOOL, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,387,400.269230769231,78
"848",40103,"General Science","ARCHBISHOP PORTER SENIOR HIGH SCHOOL, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,400,412.475,40
"849",40103,"Home Economics","ARCHBISHOP PORTER SENIOR HIGH SCHOOL, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,379,392.35,20
"850",40103,"Visual Arts","ARCHBISHOP PORTER SENIOR HIGH SCHOOL, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,377,386.8,20
"851",40104,"General Arts","GHANA SENIOR HIGH./TECH. SCHOOL, TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,334,357.488888888889,90
"852",40104,"General Science","GHANA SENIOR HIGH./TECH. SCHOOL, TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,350,373.3,180
"853",40104,"Technical","GHANA SENIOR HIGH./TECH. SCHOOL, TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,343,368.377777777778,135
"854",40105,"Business","FIJAI SENIOR HIGH. SCHOOL, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,342,359.807339449541,109
"855",40105,"General Arts","FIJAI SENIOR HIGH. SCHOOL, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,345,360.490909090909,110
"856",40105,"General Science","FIJAI SENIOR HIGH. SCHOOL, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,346,363.537037037037,54
"857",40105,"Home Economics","FIJAI SENIOR HIGH. SCHOOL, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,334,352.259259259259,54
"858",40105,"Visual Arts","FIJAI SENIOR HIGH. SCHOOL, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,293,319.854545454545,55
"859",40106,"Agriculture","AHANTAMAN SENIOR HIGH. SCHOOL, SEKONDI-KETAN","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,279,297.916666666667,24
"860",40106,"Business","AHANTAMAN SENIOR HIGH. SCHOOL, SEKONDI-KETAN","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,295,314.21,100
"861",40106,"General Arts","AHANTAMAN SENIOR HIGH. SCHOOL, SEKONDI-KETAN","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,298,314.474747474747,99
"862",40106,"General Science","AHANTAMAN SENIOR HIGH. SCHOOL, SEKONDI-KETAN","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,309,324.56,25
"863",40106,"Home Economics","AHANTAMAN SENIOR HIGH. SCHOOL, SEKONDI-KETAN","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,291,311.98,50
"864",40106,"Visual Arts","AHANTAMAN SENIOR HIGH. SCHOOL, SEKONDI-KETAN","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,267,289.28,50
"865",40107,"Business","ST. JOHN'S SENIOR HIGH. SCHOOL, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,321,342.622222222222,135
"866",40107,"General Arts","ST. JOHN'S SENIOR HIGH. SCHOOL, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,323,342.955555555556,90
"867",40107,"General Science","ST. JOHN'S SENIOR HIGH. SCHOOL, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,332,349.622222222222,90
"868",40107,"Visual Arts","ST. JOHN'S SENIOR HIGH. SCHOOL, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,307,329.333333333333,45
"869",40108,"General Arts","BOMPEH SENIOR HIGH./TECH SCHOOL, TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,277,293.202247191011,89
"870",40108,"General Science","BOMPEH SENIOR HIGH./TECH SCHOOL, TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,265,290.444444444444,45
"871",40108,"Home Economics","BOMPEH SENIOR HIGH./TECH SCHOOL, TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,245,266.311111111111,90
"872",40108,"Technical","BOMPEH SENIOR HIGH./TECH SCHOOL, TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,275,297.222222222222,90
"873",40108,"Visual Arts","BOMPEH SENIOR HIGH./TECH SCHOOL, TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,262,281.577777777778,45
"874",40109,"Agriculture","DIABENE SENIOR HIGH./TECH. SCHOOL, DIABENE","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,223,244.4,60
"875",40109,"Home Economics","DIABENE SENIOR HIGH./TECH. SCHOOL, DIABENE","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,200,229.983333333333,60
"876",40109,"Technical","DIABENE SENIOR HIGH./TECH. SCHOOL, DIABENE","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,203,237.95,100
"877",40110,"Business","ADIEMBRA SENIOR HIGH. SCHOOL, ADIEMBRA","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,227,248.28,50
"878",40110,"General Arts","ADIEMBRA SENIOR HIGH. SCHOOL, ADIEMBRA","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,242,258.99,100
"879",40110,"Home Economics","ADIEMBRA SENIOR HIGH. SCHOOL, ADIEMBRA","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,231,246.7,50
"880",40110,"Visual Arts","ADIEMBRA SENIOR HIGH. SCHOOL, ADIEMBRA","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,216,240.571428571429,14
"881",40111,"Agriculture","SHAMA SENIOR HIGH SCHOOL, SHAMA","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,241,267.022222222222,45
"882",40111,"Business","SHAMA SENIOR HIGH SCHOOL, SHAMA","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,257,278.655555555556,90
"883",40111,"General Arts","SHAMA SENIOR HIGH SCHOOL, SHAMA","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,258,278.259259259259,135
"884",40111,"General Science","SHAMA SENIOR HIGH SCHOOL, SHAMA","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,239,273.755555555556,45
"885",40111,"Home Economics","SHAMA SENIOR HIGH SCHOOL, SHAMA","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,254,271.111111111111,45
"886",40111,"Visual Arts","SHAMA SENIOR HIGH SCHOOL, SHAMA","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,229,252,45
"887",40112,"Business","METHODIST SENIOR HIGH. SCHOOL, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,225,250.358333333333,120
"888",40112,"General Arts","METHODIST SENIOR HIGH. SCHOOL, SEKONDI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,248,266.541666666667,120
